demarcation_code,financial_year,item_code,item_label,amount,id
CPT,2017,fruitless,Fruitless and Wasteful Expenditure,24000,7823
WC011,2016,unauthorised,Unauthorised Expenditure,,7825
WC011,2017,unauthorised,Unauthorised Expenditure,,7826
WC011,2016,irregular,Irregular Expenditure,11828498,7828
WC011,2017,irregular,Irregular Expenditure,,7829
WC011,2016,fruitless,Fruitless and Wasteful Expenditure,,7831
WC011,2017,fruitless,Fruitless and Wasteful Expenditure,,7832
WC012,2016,unauthorised,Unauthorised Expenditure,11336997,7834
WC012,2017,unauthorised,Unauthorised Expenditure,1163123,7835
WC012,2016,irregular,Irregular Expenditure,2122451,7837
WC012,2017,irregular,Irregular Expenditure,,7838
WC012,2016,fruitless,Fruitless and Wasteful Expenditure,,7840
WC012,2017,fruitless,Fruitless and Wasteful Expenditure,,7841
WC013,2016,unauthorised,Unauthorised Expenditure,2438153,7843
WC013,2017,unauthorised,Unauthorised Expenditure,,7844
WC013,2016,irregular,Irregular Expenditure,2856631,7846
WC013,2017,irregular,Irregular Expenditure,,7847
WC013,2016,fruitless,Fruitless and Wasteful Expenditure,,7849
WC013,2017,fruitless,Fruitless and Wasteful Expenditure,,7850
WC014,2016,unauthorised,Unauthorised Expenditure,,7852
WC014,2017,unauthorised,Unauthorised Expenditure,,7853
WC014,2016,irregular,Irregular Expenditure,65582,7855
WC014,2017,irregular,Irregular Expenditure,5750,7856
WC014,2016,fruitless,Fruitless and Wasteful Expenditure,30663,7858
WC014,2017,fruitless,Fruitless and Wasteful Expenditure,61685,7859
WC015,2016,unauthorised,Unauthorised Expenditure,,7861
WC015,2017,unauthorised,Unauthorised Expenditure,2661368,7862
WC015,2016,irregular,Irregular Expenditure,622878,7864
WC015,2017,irregular,Irregular Expenditure,,7865
WC015,2016,fruitless,Fruitless and Wasteful Expenditure,9370,7867
WC015,2017,fruitless,Fruitless and Wasteful Expenditure,36294,7868
DC1,2016,unauthorised,Unauthorised Expenditure,,7870
DC1,2017,unauthorised,Unauthorised Expenditure,,7871
DC1,2016,irregular,Irregular Expenditure,21042205,7873
DC1,2017,irregular,Irregular Expenditure,233883,7874
DC1,2016,fruitless,Fruitless and Wasteful Expenditure,,7876
DC1,2017,fruitless,Fruitless and Wasteful Expenditure,21366,7877
WC022,2016,unauthorised,Unauthorised Expenditure,,7879
WC022,2017,unauthorised,Unauthorised Expenditure,,7880
WC022,2016,irregular,Irregular Expenditure,,7882
WC022,2017,irregular,Irregular Expenditure,,7883
WC022,2016,fruitless,Fruitless and Wasteful Expenditure,,7885
WC022,2017,fruitless,Fruitless and Wasteful Expenditure,,7886
WC023,2016,unauthorised,Unauthorised Expenditure,,7888
WC023,2017,unauthorised,Unauthorised Expenditure,,7889
WC023,2016,irregular,Irregular Expenditure,88670,7891
WC023,2017,irregular,Irregular Expenditure,1353853,7892
WC023,2016,fruitless,Fruitless and Wasteful Expenditure,64588,7894
WC023,2017,fruitless,Fruitless and Wasteful Expenditure,64594,7895
WC024,2016,unauthorised,Unauthorised Expenditure,41991,7897
WC024,2017,unauthorised,Unauthorised Expenditure,2175,7898
WC024,2016,irregular,Irregular Expenditure,11708103,7900
WC024,2017,irregular,Irregular Expenditure,9156171,7901
WC024,2016,fruitless,Fruitless and Wasteful Expenditure,,7903
WC024,2017,fruitless,Fruitless and Wasteful Expenditure,,7904
WC025,2016,unauthorised,Unauthorised Expenditure,26041723,7906
WC025,2017,unauthorised,Unauthorised Expenditure,,7907
WC025,2016,irregular,Irregular Expenditure,2724507,7909
WC025,2017,irregular,Irregular Expenditure,62500,7910
WC025,2016,fruitless,Fruitless and Wasteful Expenditure,,7912
WC025,2017,fruitless,Fruitless and Wasteful Expenditure,,7913
WC026,2016,unauthorised,Unauthorised Expenditure,21189492,7915
WC026,2017,unauthorised,Unauthorised Expenditure,15250,7916
WC026,2016,irregular,Irregular Expenditure,481798,7918
WC026,2017,irregular,Irregular Expenditure,217277,7919
WC026,2016,fruitless,Fruitless and Wasteful Expenditure,24253,7921
WC026,2017,fruitless,Fruitless and Wasteful Expenditure,84301,7922
DC2,2016,unauthorised,Unauthorised Expenditure,,7924
DC2,2017,unauthorised,Unauthorised Expenditure,,7925
DC2,2016,irregular,Irregular Expenditure,,7927
DC2,2017,irregular,Irregular Expenditure,,7928
DC2,2016,fruitless,Fruitless and Wasteful Expenditure,,7930
DC2,2017,fruitless,Fruitless and Wasteful Expenditure,,7931
WC031,2016,unauthorised,Unauthorised Expenditure,,7933
WC031,2017,unauthorised,Unauthorised Expenditure,,7934
WC031,2016,irregular,Irregular Expenditure,2914587,7936
WC031,2017,irregular,Irregular Expenditure,74410,7937
WC031,2016,fruitless,Fruitless and Wasteful Expenditure,,7939
WC031,2017,fruitless,Fruitless and Wasteful Expenditure,8064,7940
WC032,2016,unauthorised,Unauthorised Expenditure,,7942
WC032,2017,unauthorised,Unauthorised Expenditure,5833790,7943
WC032,2016,irregular,Irregular Expenditure,,7945
WC032,2017,irregular,Irregular Expenditure,,7946
WC032,2016,fruitless,Fruitless and Wasteful Expenditure,56046,7948
WC032,2017,fruitless,Fruitless and Wasteful Expenditure,30522,7949
WC033,2016,unauthorised,Unauthorised Expenditure,,7951
WC033,2017,unauthorised,Unauthorised Expenditure,1993509,7952
WC033,2016,irregular,Irregular Expenditure,237855,7954
WC033,2017,irregular,Irregular Expenditure,272339,7955
WC033,2016,fruitless,Fruitless and Wasteful Expenditure,208230,7957
WC033,2017,fruitless,Fruitless and Wasteful Expenditure,441754,7958
WC034,2016,unauthorised,Unauthorised Expenditure,,7960
WC034,2017,unauthorised,Unauthorised Expenditure,1095656,7961
WC034,2016,irregular,Irregular Expenditure,269904,7963
WC034,2017,irregular,Irregular Expenditure,119047,7964
WC034,2016,fruitless,Fruitless and Wasteful Expenditure,2304,7966
WC034,2017,fruitless,Fruitless and Wasteful Expenditure,124264,7967
DC3,2016,unauthorised,Unauthorised Expenditure,1717860,7969
DC3,2017,unauthorised,Unauthorised Expenditure,,7970
DC3,2016,irregular,Irregular Expenditure,919572,7972
DC3,2017,irregular,Irregular Expenditure,3593110,7973
DC3,2016,fruitless,Fruitless and Wasteful Expenditure,1595,7975
DC3,2017,fruitless,Fruitless and Wasteful Expenditure,10910,7976
WC041,2016,unauthorised,Unauthorised Expenditure,6342045,7978
WC041,2017,unauthorised,Unauthorised Expenditure,24726710,7979
WC041,2016,irregular,Irregular Expenditure,32906779,7981
WC041,2017,irregular,Irregular Expenditure,35943207,7982
WC041,2016,fruitless,Fruitless and Wasteful Expenditure,1813438,7984
WC041,2017,fruitless,Fruitless and Wasteful Expenditure,2176863,7985
WC042,2016,unauthorised,Unauthorised Expenditure,10599794,7987
WC042,2017,unauthorised,Unauthorised Expenditure,11404393,7988
WC042,2016,irregular,Irregular Expenditure,,7990
WC042,2017,irregular,Irregular Expenditure,,7991
WC042,2016,fruitless,Fruitless and Wasteful Expenditure,279012,7993
WC042,2017,fruitless,Fruitless and Wasteful Expenditure,261879,7994
WC043,2016,unauthorised,Unauthorised Expenditure,41644,7996
WC043,2017,unauthorised,Unauthorised Expenditure,4560182,7997
WC043,2016,irregular,Irregular Expenditure,216563,7999
WC043,2017,irregular,Irregular Expenditure,53489,8000
WC043,2016,fruitless,Fruitless and Wasteful Expenditure,,8002
WC043,2017,fruitless,Fruitless and Wasteful Expenditure,,8003
WC044,2016,unauthorised,Unauthorised Expenditure,33296696,8005
WC044,2017,unauthorised,Unauthorised Expenditure,19409922,8006
WC044,2016,irregular,Irregular Expenditure,124830,8008
WC044,2017,irregular,Irregular Expenditure,,8009
WC044,2016,fruitless,Fruitless and Wasteful Expenditure,168368,8011
WC044,2017,fruitless,Fruitless and Wasteful Expenditure,518903,8012
WC045,2016,unauthorised,Unauthorised Expenditure,42318257,8014
WC045,2017,unauthorised,Unauthorised Expenditure,,8015
WC045,2016,irregular,Irregular Expenditure,55100428,8017
WC045,2017,irregular,Irregular Expenditure,13142772,8018
WC045,2016,fruitless,Fruitless and Wasteful Expenditure,11262387,8020
WC045,2017,fruitless,Fruitless and Wasteful Expenditure,1333894,8021
WC047,2016,unauthorised,Unauthorised Expenditure,,8023
WC047,2017,unauthorised,Unauthorised Expenditure,,8024
WC047,2016,irregular,Irregular Expenditure,1573232,8026
WC047,2017,irregular,Irregular Expenditure,15163166,8027
WC047,2016,fruitless,Fruitless and Wasteful Expenditure,,8029
WC047,2017,fruitless,Fruitless and Wasteful Expenditure,43750,8030
WC048,2016,unauthorised,Unauthorised Expenditure,10578040,8032
WC048,2017,unauthorised,Unauthorised Expenditure,,8033
WC048,2016,irregular,Irregular Expenditure,3299115,8035
WC048,2017,irregular,Irregular Expenditure,6445532,8036
WC048,2016,fruitless,Fruitless and Wasteful Expenditure,73748,8038
WC048,2017,fruitless,Fruitless and Wasteful Expenditure,50149,8039
DC4,2016,unauthorised,Unauthorised Expenditure,76403,8041
DC4,2017,unauthorised,Unauthorised Expenditure,800288,8042
DC4,2016,irregular,Irregular Expenditure,10820102,8044
DC4,2017,irregular,Irregular Expenditure,31680358,8045
DC4,2016,fruitless,Fruitless and Wasteful Expenditure,1147702,8047
DC4,2017,fruitless,Fruitless and Wasteful Expenditure,8410,8048
WC051,2016,unauthorised,Unauthorised Expenditure,15094202,8050
WC051,2017,unauthorised,Unauthorised Expenditure,271147,8051
WC051,2016,irregular,Irregular Expenditure,27481939,8053
WC051,2017,irregular,Irregular Expenditure,17309353,8054
WC051,2016,fruitless,Fruitless and Wasteful Expenditure,11049,8056
WC051,2017,fruitless,Fruitless and Wasteful Expenditure,21123,8057
WC052,2016,unauthorised,Unauthorised Expenditure,,8059
WC052,2017,unauthorised,Unauthorised Expenditure,6565001,8060
WC052,2016,irregular,Irregular Expenditure,7737360,8062
WC052,2017,irregular,Irregular Expenditure,2433,8063
WC052,2016,fruitless,Fruitless and Wasteful Expenditure,,8065
WC052,2017,fruitless,Fruitless and Wasteful Expenditure,31136,8066
WC053,2016,unauthorised,Unauthorised Expenditure,27683379,8068
WC053,2017,unauthorised,Unauthorised Expenditure,25472202,8069
WC053,2016,irregular,Irregular Expenditure,1046113,8071
WC053,2017,irregular,Irregular Expenditure,35979587,8072
WC053,2016,fruitless,Fruitless and Wasteful Expenditure,44809,8074
WC053,2017,fruitless,Fruitless and Wasteful Expenditure,1016152,8075
DC5,2016,unauthorised,Unauthorised Expenditure,1373377,8077
DC5,2017,unauthorised,Unauthorised Expenditure,2003611,8078
DC5,2016,irregular,Irregular Expenditure,11985848,8080
DC5,2017,irregular,Irregular Expenditure,374760,8081
DC5,2016,fruitless,Fruitless and Wasteful Expenditure,73583,8083
DC5,2017,fruitless,Fruitless and Wasteful Expenditure,6304,8084
BUF,2015,unauthorised,Unauthorised Expenditure,21985787,8086
BUF,2015,irregular,Irregular Expenditure,95876117,8087
BUF,2015,fruitless,Fruitless and Wasteful Expenditure,160458700,8088
NMA,2015,unauthorised,Unauthorised Expenditure,521056,8089
NMA,2015,irregular,Irregular Expenditure,431929542,8090
NMA,2015,fruitless,Fruitless and Wasteful Expenditure,260174267,8091
EC101,2015,unauthorised,Unauthorised Expenditure,,8092
EC101,2015,irregular,Irregular Expenditure,33678985,8093
EC101,2015,fruitless,Fruitless and Wasteful Expenditure,17769562,8094
EC102,2015,unauthorised,Unauthorised Expenditure,15800433,8095
EC102,2015,irregular,Irregular Expenditure,8045528,8096
EC102,2015,fruitless,Fruitless and Wasteful Expenditure,1618374,8097
EC104,2015,unauthorised,Unauthorised Expenditure,28579955,8098
EC104,2015,irregular,Irregular Expenditure,97944320,8099
EC104,2015,fruitless,Fruitless and Wasteful Expenditure,104871661,8100
EC105,2015,unauthorised,Unauthorised Expenditure,27673975,8101
EC105,2015,irregular,Irregular Expenditure,24134821,8102
EC105,2015,fruitless,Fruitless and Wasteful Expenditure,45294926,8103
EC106,2015,unauthorised,Unauthorised Expenditure,6374305,8104
EC106,2015,irregular,Irregular Expenditure,44424706,8105
EC106,2015,fruitless,Fruitless and Wasteful Expenditure,40383005,8106
EC108,2015,unauthorised,Unauthorised Expenditure,,8107
EC108,2015,irregular,Irregular Expenditure,,8108
EC108,2015,fruitless,Fruitless and Wasteful Expenditure,,8109
EC109,2015,unauthorised,Unauthorised Expenditure,,8110
EC109,2015,irregular,Irregular Expenditure,1914771,8111
EC109,2015,fruitless,Fruitless and Wasteful Expenditure,16125928,8112
DC10,2015,unauthorised,Unauthorised Expenditure,,8113
DC10,2015,irregular,Irregular Expenditure,,8114
DC10,2015,fruitless,Fruitless and Wasteful Expenditure,,8115
EC121,2015,unauthorised,Unauthorised Expenditure,30916623,8116
EC121,2015,irregular,Irregular Expenditure,14263490,8117
EC121,2015,fruitless,Fruitless and Wasteful Expenditure,,8118
EC122,2015,unauthorised,Unauthorised Expenditure,,8119
EC122,2015,irregular,Irregular Expenditure,26345663,8120
EC122,2015,fruitless,Fruitless and Wasteful Expenditure,31178035,8121
EC123,2015,unauthorised,Unauthorised Expenditure,6105852,8122
EC123,2015,irregular,Irregular Expenditure,28258086,8123
EC123,2015,fruitless,Fruitless and Wasteful Expenditure,18695885,8124
EC124,2015,unauthorised,Unauthorised Expenditure,23460844,8125
EC124,2015,irregular,Irregular Expenditure,20641692,8126
EC124,2015,fruitless,Fruitless and Wasteful Expenditure,13273670,8127
EC126,2015,unauthorised,Unauthorised Expenditure,8839591,8128
EC126,2015,irregular,Irregular Expenditure,,8129
EC126,2015,fruitless,Fruitless and Wasteful Expenditure,,8130
EC129,2015,unauthorised,Unauthorised Expenditure,,8131
EC129,2015,irregular,Irregular Expenditure,26779995,8132
EC129,2015,fruitless,Fruitless and Wasteful Expenditure,3903371,8133
DC12,2015,unauthorised,Unauthorised Expenditure,7035968,8134
DC12,2015,irregular,Irregular Expenditure,59935836,8135
DC12,2015,fruitless,Fruitless and Wasteful Expenditure,50777541,8136
EC131,2015,unauthorised,Unauthorised Expenditure,22900848,8137
EC131,2015,irregular,Irregular Expenditure,20543399,8138
EC131,2015,fruitless,Fruitless and Wasteful Expenditure,66589594,8139
EC135,2015,unauthorised,Unauthorised Expenditure,19568494,8140
EC135,2015,irregular,Irregular Expenditure,,8141
EC135,2015,fruitless,Fruitless and Wasteful Expenditure,24798393,8142
EC136,2015,unauthorised,Unauthorised Expenditure,21573065,8143
EC136,2015,irregular,Irregular Expenditure,,8144
EC136,2015,fruitless,Fruitless and Wasteful Expenditure,5819238,8145
EC137,2015,unauthorised,Unauthorised Expenditure,,8146
EC137,2015,irregular,Irregular Expenditure,,8147
EC137,2015,fruitless,Fruitless and Wasteful Expenditure,,8148
EC138,2015,unauthorised,Unauthorised Expenditure,19035712,8149
EC138,2015,irregular,Irregular Expenditure,8700000,8150
EC138,2015,fruitless,Fruitless and Wasteful Expenditure,,8151
EC139,2015,unauthorised,Unauthorised Expenditure,,8152
EC139,2015,irregular,Irregular Expenditure,323293375,8153
EC139,2015,fruitless,Fruitless and Wasteful Expenditure,13996500,8154
DC13,2015,unauthorised,Unauthorised Expenditure,183440702,8155
DC13,2015,irregular,Irregular Expenditure,3037340,8156
DC13,2015,fruitless,Fruitless and Wasteful Expenditure,657381,8157
EC141,2015,unauthorised,Unauthorised Expenditure,,8158
EC141,2015,irregular,Irregular Expenditure,,8159
EC141,2015,fruitless,Fruitless and Wasteful Expenditure,,8160
EC142,2015,unauthorised,Unauthorised Expenditure,,8161
EC142,2015,irregular,Irregular Expenditure,,8162
EC142,2015,fruitless,Fruitless and Wasteful Expenditure,,8163
EC145,2015,unauthorised,Unauthorised Expenditure,,8164
EC145,2015,irregular,Irregular Expenditure,75070992,8165
EC145,2015,fruitless,Fruitless and Wasteful Expenditure,63179841,8166
DC14,2015,unauthorised,Unauthorised Expenditure,,8167
DC14,2015,irregular,Irregular Expenditure,,8168
DC14,2015,fruitless,Fruitless and Wasteful Expenditure,,8169
EC153,2015,unauthorised,Unauthorised Expenditure,,8170
EC153,2015,irregular,Irregular Expenditure,,8171
EC153,2015,fruitless,Fruitless and Wasteful Expenditure,,8172
EC154,2015,unauthorised,Unauthorised Expenditure,,8173
EC154,2015,irregular,Irregular Expenditure,730702,8174
EC154,2015,fruitless,Fruitless and Wasteful Expenditure,2638242,8175
EC155,2015,unauthorised,Unauthorised Expenditure,,8176
EC155,2015,irregular,Irregular Expenditure,,8177
EC155,2015,fruitless,Fruitless and Wasteful Expenditure,,8178
EC156,2015,unauthorised,Unauthorised Expenditure,18241208,8179
EC156,2015,irregular,Irregular Expenditure,15484810,8180
EC156,2015,fruitless,Fruitless and Wasteful Expenditure,4568574,8181
EC157,2015,unauthorised,Unauthorised Expenditure,12776158,8182
EC157,2015,irregular,Irregular Expenditure,21004545,8183
EC157,2015,fruitless,Fruitless and Wasteful Expenditure,98992770,8184
DC15,2015,unauthorised,Unauthorised Expenditure,18299948,8185
DC15,2015,irregular,Irregular Expenditure,1005909,8186
DC15,2015,fruitless,Fruitless and Wasteful Expenditure,,8187
EC441,2015,unauthorised,Unauthorised Expenditure,,8188
EC441,2015,irregular,Irregular Expenditure,94704,8189
EC441,2015,fruitless,Fruitless and Wasteful Expenditure,,8190
EC442,2015,unauthorised,Unauthorised Expenditure,,8191
EC442,2015,irregular,Irregular Expenditure,,8192
EC442,2015,fruitless,Fruitless and Wasteful Expenditure,96399127,8193
EC443,2015,unauthorised,Unauthorised Expenditure,113991990,8194
EC443,2015,irregular,Irregular Expenditure,15367251,8195
EC443,2015,fruitless,Fruitless and Wasteful Expenditure,52766753,8196
EC444,2015,unauthorised,Unauthorised Expenditure,36823144,8197
EC444,2015,irregular,Irregular Expenditure,14646524,8198
EC444,2015,fruitless,Fruitless and Wasteful Expenditure,28806581,8199
DC44,2015,unauthorised,Unauthorised Expenditure,109224909,8200
DC44,2015,irregular,Irregular Expenditure,33391154,8201
DC44,2015,fruitless,Fruitless and Wasteful Expenditure,7060436,8202
MAN,2015,unauthorised,Unauthorised Expenditure,654710007,8203
MAN,2015,irregular,Irregular Expenditure,722194168,8204
MAN,2015,fruitless,Fruitless and Wasteful Expenditure,,8205
FS161,2015,unauthorised,Unauthorised Expenditure,101789083,8206
FS161,2015,irregular,Irregular Expenditure,59700600,8207
FS161,2015,fruitless,Fruitless and Wasteful Expenditure,,8208
